source_file,filename,status,task,baseline,query_variant,query_template,detector,target_source,stressor,level,seed,success,failure_type,target_error_l2,query_used,selected_detection_label,selected_detection_is_target,selection_failure_reason,grounding_dino_target_iou,grounding_dino_score,has_grounding_dino_debug,num_detections,num_candidate_detections,center_error_2d_px
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickSingleYCB__crop_median_depth_query_aware__partial_target_occlusion_L3__seed95__q-category.json,PickSingleYCB__crop_median_depth_query_aware__partial_target_occlusion_L3__seed95__q-category.json,ok,PickSingleYCB,crop_median_depth_query_aware,category,{target_category},metadata query-aware,crop_median_depth,partial_target_occlusion,3,95,True,success,0.07193001733360632,object,target object,True,,,,False,1,1,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickSingleYCB__crop_median_depth_query_aware__same_shape_distractor_L0__seed104__q-category.json,PickSingleYCB__crop_median_depth_query_aware__same_shape_distractor_L0__seed104__q-category.json,ok,PickSingleYCB,crop_median_depth_query_aware,category,{target_category},metadata query-aware,crop_median_depth,same_shape_distractor,0,104,True,success,0.07936610915038346,object,target-shaped distractor,False,,,,False,2,2,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickClutterYCB__crop_median_depth_grounding_dino__partial_target_occlusion_L0__seed102__q-object_label.json,PickClutterYCB__crop_median_depth_grounding_dino__partial_target_occlusion_L0__seed102__q-object_label.json,ok,PickClutterYCB,crop_median_depth_grounding_dino,object_label,{target_label},GroundingDINO,crop_median_depth,partial_target_occlusion,0,102,False,wrong_detection_selected,0.304868337209928,target object,target object,False,,0.0,0.5124038457870483,True,1,1,50.695167422546305
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__depth_sparsity_L3__seed97__q-generic.json,PickClutterYCB__crop_trimmed_median_depth_grounding_dino__depth_sparsity_L3__seed97__q-generic.json,ok,PickClutterYCB,crop_trimmed_median_depth_grounding_dino,generic,target object,GroundingDINO,crop_trimmed_median_depth,depth_sparsity,3,97,False,wrong_detection_selected,0.3455621658913173,target object,target object,False,,0.01080067480937656,0.454491525888443,True,1,1,43.85487430149584
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L3__seed103__q-generic.json,PickClutterYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L3__seed103__q-generic.json,ok,PickClutterYCB,crop_trimmed_median_depth_grounding_dino,generic,target object,GroundingDINO,crop_trimmed_median_depth,same_shape_distractor,3,103,False,wrong_detection_selected,0.3018122602979125,target object,target object,False,,0.0023754472756193565,0.3690519332885742,True,2,2,49.489897959078476
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickSingleYCB__crop_median_depth_query_aware__same_shape_distractor_L0__seed100__q-generic.json,PickSingleYCB__crop_median_depth_query_aware__same_shape_distractor_L0__seed100__q-generic.json,ok,PickSingleYCB,crop_median_depth_query_aware,generic,target object,metadata query-aware,crop_median_depth,same_shape_distractor,0,100,True,success,0.06743585631148671,target object,target object,True,,,,False,2,2,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__depth_sparsity_L0__seed103__q-label_phrase.json,PickSingleYCB__crop_trimmed_median_depth_grounding_dino__depth_sparsity_L0__seed103__q-label_phrase.json,ok,PickSingleYCB,crop_trimmed_median_depth_grounding_dino,label_phrase,the {target_label},GroundingDINO,crop_trimmed_median_depth,depth_sparsity,0,103,False,wrong_detection_selected,0.4402644244987925,the target object,the target object,False,,0.0,0.4519491493701935,True,1,1,54.886246000250374
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickClutterYCB__crop_median_depth_query_aware__same_shape_distractor_L0__seed92__q-category.json,PickClutterYCB__crop_median_depth_query_aware__same_shape_distractor_L0__seed92__q-category.json,ok,PickClutterYCB,crop_median_depth_query_aware,category,{target_category},metadata query-aware,crop_median_depth,same_shape_distractor,0,92,True,success,0.03442729707913022,object,target-shaped distractor,False,,,,False,2,2,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickSingleYCB__crop_median_depth_grounding_dino__depth_sparsity_L0__seed102__q-object_label.json,PickSingleYCB__crop_median_depth_grounding_dino__depth_sparsity_L0__seed102__q-object_label.json,ok,PickSingleYCB,crop_median_depth_grounding_dino,object_label,{target_label},GroundingDINO,crop_median_depth,depth_sparsity,0,102,False,wrong_detection_selected,0.3554475348324891,target object,target object,False,,0.0,0.5754022002220154,True,1,1,41.862871377868956
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__partial_target_occlusion_L3__seed98__q-category.json,PickSingleYCB__crop_trimmed_median_depth_grounding_dino__partial_target_occlusion_L3__seed98__q-category.json,ok,PickSingleYCB,crop_trimmed_median_depth_grounding_dino,category,{target_category},GroundingDINO,crop_trimmed_median_depth,partial_target_occlusion,3,98,False,wrong_detection_selected,0.5099021729401408,object,object,False,,0.0,0.7027390003204346,True,1,1,52.11765535785354
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickClutterYCB__crop_median_depth_query_aware__depth_sparsity_L3__seed91__q-label_phrase.json,PickClutterYCB__crop_median_depth_query_aware__depth_sparsity_L3__seed91__q-label_phrase.json,ok,PickClutterYCB,crop_median_depth_query_aware,label_phrase,the {target_label},metadata query-aware,crop_median_depth,depth_sparsity,3,91,False,target_error_too_large,0.09875807485212423,the target object,target object,True,,,,False,1,1,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickClutterYCB__crop_median_depth_grounding_dino__same_color_distractor_L3__seed104__q-category.json,PickClutterYCB__crop_median_depth_grounding_dino__same_color_distractor_L3__seed104__q-category.json,ok,PickClutterYCB,crop_median_depth_grounding_dino,category,{target_category},GroundingDINO,crop_median_depth,same_color_distractor,3,104,False,wrong_detection_selected,0.3653387254272461,object,object,False,,0.06327317414481755,0.45004984736442566,True,2,2,33.53356527421443
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickClutterYCB__crop_median_depth_grounding_dino__depth_sparsity_L0__seed94__q-label_phrase.json,PickClutterYCB__crop_median_depth_grounding_dino__depth_sparsity_L0__seed94__q-label_phrase.json,ok,PickClutterYCB,crop_median_depth_grounding_dino,label_phrase,the {target_label},GroundingDINO,crop_median_depth,depth_sparsity,0,94,False,wrong_detection_selected,0.11093965020869707,the target object,the target object,False,,0.05900671815536487,0.3943101465702057,True,1,1,31.815876539866068
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickSingleYCB__crop_median_depth_grounding_dino__depth_sparsity_L0__seed91__q-generic.json,PickSingleYCB__crop_median_depth_grounding_dino__depth_sparsity_L0__seed91__q-generic.json,ok,PickSingleYCB,crop_median_depth_grounding_dino,generic,target object,GroundingDINO,crop_median_depth,depth_sparsity,0,91,False,wrong_detection_selected,0.40187224330743543,target object,target object,False,,0.0,0.4925624132156372,True,1,1,51.50242712727236
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickClutterYCB__crop_median_depth_query_aware__partial_target_occlusion_L0__seed100__q-label_phrase.json,PickClutterYCB__crop_median_depth_query_aware__partial_target_occlusion_L0__seed100__q-label_phrase.json,ok,PickClutterYCB,crop_median_depth_query_aware,label_phrase,the {target_label},metadata query-aware,crop_median_depth,partial_target_occlusion,0,100,False,target_error_too_large,0.10328048741184835,the target object,target object,True,,,,False,1,1,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__same_color_distractor_L3__seed100__q-generic.json,PickSingleYCB__crop_trimmed_median_depth_grounding_dino__same_color_distractor_L3__seed100__q-generic.json,ok,PickSingleYCB,crop_trimmed_median_depth_grounding_dino,generic,target object,GroundingDINO,crop_trimmed_median_depth,same_color_distractor,3,100,False,wrong_detection_selected,0.3631753687791765,target object,target object,False,,0.0,0.4665626585483551,True,2,2,45.002777692049186
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickClutterYCB__crop_trimmed_median_depth_query_aware__same_color_distractor_L3__seed95__q-category.json,PickClutterYCB__crop_trimmed_median_depth_query_aware__same_color_distractor_L3__seed95__q-category.json,ok,PickClutterYCB,crop_trimmed_median_depth_query_aware,category,{target_category},metadata query-aware,crop_trimmed_median_depth,same_color_distractor,3,95,False,wrong_detection_selected,0.23067191859405434,object,red target distractor,False,,,,False,2,2,22.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__partial_target_occlusion_L3__seed97__q-label_phrase.json,PickClutterYCB__crop_trimmed_median_depth_grounding_dino__partial_target_occlusion_L3__seed97__q-label_phrase.json,ok,PickClutterYCB,crop_trimmed_median_depth_grounding_dino,label_phrase,the {target_label},GroundingDINO,crop_trimmed_median_depth,partial_target_occlusion,3,97,False,target_error_too_large,0.17074887303450195,the target object,the target object,True,,0.6065423214949631,0.39180734753608704,True,1,1,1.118033988749895
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickSingleYCB__crop_trimmed_median_depth_query_aware__depth_sparsity_L3__seed91__q-label_phrase.json,PickSingleYCB__crop_trimmed_median_depth_query_aware__depth_sparsity_L3__seed91__q-label_phrase.json,ok,PickSingleYCB,crop_trimmed_median_depth_query_aware,label_phrase,the {target_label},metadata query-aware,crop_trimmed_median_depth,depth_sparsity,3,91,True,success,0.029092534034720726,the target object,target object,True,,,,False,1,1,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickClutterYCB__crop_median_depth_grounding_dino__same_color_distractor_L3__seed97__q-label_phrase.json,PickClutterYCB__crop_median_depth_grounding_dino__same_color_distractor_L3__seed97__q-label_phrase.json,ok,PickClutterYCB,crop_median_depth_grounding_dino,label_phrase,the {target_label},GroundingDINO,crop_median_depth,same_color_distractor,3,97,False,wrong_detection_selected,0.27696821148393047,the target object,the target object,False,,0.011268055957901502,0.4316960871219635,True,2,2,43.85487430149584
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickClutterYCB__crop_median_depth_grounding_dino__same_shape_distractor_L0__seed96__q-object_label.json,PickClutterYCB__crop_median_depth_grounding_dino__same_shape_distractor_L0__seed96__q-object_label.json,ok,PickClutterYCB,crop_median_depth_grounding_dino,object_label,{target_label},GroundingDINO,crop_median_depth,same_shape_distractor,0,96,False,wrong_detection_selected,0.25875350620722287,target object,target object,False,,0.0,0.49486586451530457,True,2,2,50.1422975141746
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickClutterYCB__crop_trimmed_median_depth_query_aware__partial_target_occlusion_L0__seed97__q-label_phrase.json,PickClutterYCB__crop_trimmed_median_depth_query_aware__partial_target_occlusion_L0__seed97__q-label_phrase.json,ok,PickClutterYCB,crop_trimmed_median_depth_query_aware,label_phrase,the {target_label},metadata query-aware,crop_trimmed_median_depth,partial_target_occlusion,0,97,True,success,0.07225432129676206,the target object,target object,True,,,,False,1,1,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__depth_sparsity_L0__seed94__q-generic.json,PickClutterYCB__crop_trimmed_median_depth_grounding_dino__depth_sparsity_L0__seed94__q-generic.json,ok,PickClutterYCB,crop_trimmed_median_depth_grounding_dino,generic,target object,GroundingDINO,crop_trimmed_median_depth,depth_sparsity,0,94,False,wrong_detection_selected,0.17456646948610222,target object,target object,False,,0.0575834544607515,0.4478600025177002,True,1,1,32.07023542164915
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L3__seed97__q-generic.json,PickSingleYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L3__seed97__q-generic.json,ok,PickSingleYCB,crop_trimmed_median_depth_grounding_dino,generic,target object,GroundingDINO,crop_trimmed_median_depth,same_shape_distractor,3,97,False,wrong_detection_selected,0.39741847120640084,target object,target object,False,,0.0,0.6034037470817566,True,2,2,47.762432936357
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickClutterYCB__crop_median_depth_grounding_dino__partial_target_occlusion_L0__seed91__q-generic.json,PickClutterYCB__crop_median_depth_grounding_dino__partial_target_occlusion_L0__seed91__q-generic.json,ok,PickClutterYCB,crop_median_depth_grounding_dino,generic,target object,GroundingDINO,crop_median_depth,partial_target_occlusion,0,91,False,wrong_detection_selected,0.275324021014671,target object,target object,False,,0.0,0.406546413898468,True,1,1,31.784430150625635
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__same_color_distractor_L0__seed103__q-label_phrase.json,PickSingleYCB__crop_trimmed_median_depth_grounding_dino__same_color_distractor_L0__seed103__q-label_phrase.json,ok,PickSingleYCB,crop_trimmed_median_depth_grounding_dino,label_phrase,the {target_label},GroundingDINO,crop_trimmed_median_depth,same_color_distractor,0,103,False,wrong_detection_selected,0.4402644244987925,the target object,the target object,False,,0.0,0.4519491493701935,True,2,2,54.886246000250374
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickClutterYCB__crop_median_depth_query_aware__partial_target_occlusion_L0__seed91__q-label_phrase.json,PickClutterYCB__crop_median_depth_query_aware__partial_target_occlusion_L0__seed91__q-label_phrase.json,ok,PickClutterYCB,crop_median_depth_query_aware,label_phrase,the {target_label},metadata query-aware,crop_median_depth,partial_target_occlusion,0,91,False,target_error_too_large,0.10256726969298745,the target object,target object,True,,,,False,1,1,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__depth_sparsity_L3__seed95__q-category.json,PickSingleYCB__crop_trimmed_median_depth_grounding_dino__depth_sparsity_L3__seed95__q-category.json,ok,PickSingleYCB,crop_trimmed_median_depth_grounding_dino,category,{target_category},GroundingDINO,crop_trimmed_median_depth,depth_sparsity,3,95,False,wrong_detection_selected,0.4933314007675375,object,object,False,,0.0,0.5800222158432007,True,1,1,52.773099207835045
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickClutterYCB__crop_median_depth_grounding_dino__depth_sparsity_L3__seed93__q-object_label.json,PickClutterYCB__crop_median_depth_grounding_dino__depth_sparsity_L3__seed93__q-object_label.json,ok,PickClutterYCB,crop_median_depth_grounding_dino,object_label,{target_label},GroundingDINO,crop_median_depth,depth_sparsity,3,93,False,wrong_detection_selected,0.29838594584209377,target object,target object,False,,0.0,0.38164421916007996,True,1,1,29.068883707497267
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickSingleYCB__crop_trimmed_median_depth_query_aware__depth_sparsity_L0__seed91__q-generic.json,PickSingleYCB__crop_trimmed_median_depth_query_aware__depth_sparsity_L0__seed91__q-generic.json,ok,PickSingleYCB,crop_trimmed_median_depth_query_aware,generic,target object,metadata query-aware,crop_trimmed_median_depth,depth_sparsity,0,91,True,success,0.038190154703796095,target object,target object,True,,,,False,1,1,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickSingleYCB__crop_median_depth_grounding_dino__partial_target_occlusion_L3__seed103__q-label_phrase.json,PickSingleYCB__crop_median_depth_grounding_dino__partial_target_occlusion_L3__seed103__q-label_phrase.json,ok,PickSingleYCB,crop_median_depth_grounding_dino,label_phrase,the {target_label},GroundingDINO,crop_median_depth,partial_target_occlusion,3,103,False,wrong_detection_selected,0.4402644244987925,the target object,the target object,False,,0.0,0.5235119462013245,True,1,1,54.886246000250374
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__same_color_distractor_L3__seed94__q-label_phrase.json,PickClutterYCB__crop_trimmed_median_depth_grounding_dino__same_color_distractor_L3__seed94__q-label_phrase.json,ok,PickClutterYCB,crop_trimmed_median_depth_grounding_dino,label_phrase,the {target_label},GroundingDINO,crop_trimmed_median_depth,same_color_distractor,3,94,False,wrong_detection_selected,0.11093965020869707,the target object,the target object,False,,0.05900671815536487,0.3943101465702057,True,2,2,31.815876539866068
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__depth_sparsity_L3__seed91__q-generic.json,PickSingleYCB__crop_trimmed_median_depth_grounding_dino__depth_sparsity_L3__seed91__q-generic.json,ok,PickSingleYCB,crop_trimmed_median_depth_grounding_dino,generic,target object,GroundingDINO,crop_trimmed_median_depth,depth_sparsity,3,91,False,wrong_detection_selected,0.40187224330743543,target object,target object,False,,0.0,0.4925624132156372,True,1,1,51.50242712727236
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickClutterYCB__crop_median_depth_grounding_dino__same_shape_distractor_L3__seed103__q-label_phrase.json,PickClutterYCB__crop_median_depth_grounding_dino__same_shape_distractor_L3__seed103__q-label_phrase.json,ok,PickClutterYCB,crop_median_depth_grounding_dino,label_phrase,the {target_label},GroundingDINO,crop_median_depth,same_shape_distractor,3,103,False,wrong_detection_selected,0.3018122602979125,the target object,the target object,False,,0.0025139038041480477,0.33279162645339966,True,2,2,49.489897959078476
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__same_color_distractor_L3__seed97__q-label_phrase.json,PickSingleYCB__crop_trimmed_median_depth_grounding_dino__same_color_distractor_L3__seed97__q-label_phrase.json,ok,PickSingleYCB,crop_trimmed_median_depth_grounding_dino,label_phrase,the {target_label},GroundingDINO,crop_trimmed_median_depth,same_color_distractor,3,97,False,wrong_detection_selected,0.39633224604364564,the target object,the target object,False,,0.0,0.5586757659912109,True,2,2,47.81736086402093
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickSingleYCB__crop_trimmed_median_depth_query_aware__partial_target_occlusion_L0__seed91__q-label_phrase.json,PickSingleYCB__crop_trimmed_median_depth_query_aware__partial_target_occlusion_L0__seed91__q-label_phrase.json,ok,PickSingleYCB,crop_trimmed_median_depth_query_aware,label_phrase,the {target_label},metadata query-aware,crop_trimmed_median_depth,partial_target_occlusion,0,91,True,success,0.038190154703796095,the target object,target object,True,,,,False,1,1,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickSingleYCB__crop_median_depth_query_aware__same_shape_distractor_L0__seed97__q-label_phrase.json,PickSingleYCB__crop_median_depth_query_aware__same_shape_distractor_L0__seed97__q-label_phrase.json,ok,PickSingleYCB,crop_median_depth_query_aware,label_phrase,the {target_label},metadata query-aware,crop_median_depth,same_shape_distractor,0,97,True,success,0.03941841764723906,the target object,target object,True,,,,False,2,2,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickSingleYCB__crop_median_depth_query_aware__same_color_distractor_L3__seed103__q-label_phrase.json,PickSingleYCB__crop_median_depth_query_aware__same_color_distractor_L3__seed103__q-label_phrase.json,ok,PickSingleYCB,crop_median_depth_query_aware,label_phrase,the {target_label},metadata query-aware,crop_median_depth,same_color_distractor,3,103,True,success,0.05687323632367596,the target object,target object,True,,,,False,2,2,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickSingleYCB__crop_median_depth_query_aware__depth_sparsity_L3__seed97__q-generic.json,PickSingleYCB__crop_median_depth_query_aware__depth_sparsity_L3__seed97__q-generic.json,ok,PickSingleYCB,crop_median_depth_query_aware,generic,target object,metadata query-aware,crop_median_depth,depth_sparsity,3,97,True,success,0.04295027663733167,target object,target object,True,,,,False,1,1,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickSingleYCB__crop_median_depth_grounding_dino__same_color_distractor_L3__seed96__q-object_label.json,PickSingleYCB__crop_median_depth_grounding_dino__same_color_distractor_L3__seed96__q-object_label.json,ok,PickSingleYCB,crop_median_depth_grounding_dino,object_label,{target_label},GroundingDINO,crop_median_depth,same_color_distractor,3,96,False,wrong_detection_selected,0.4307029148130796,target object,target object,False,,0.0,0.5540370941162109,True,2,2,62.03224967708329
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__same_color_distractor_L3__seed97__q-generic.json,PickClutterYCB__crop_trimmed_median_depth_grounding_dino__same_color_distractor_L3__seed97__q-generic.json,ok,PickClutterYCB,crop_trimmed_median_depth_grounding_dino,generic,target object,GroundingDINO,crop_trimmed_median_depth,same_color_distractor,3,97,False,wrong_detection_selected,0.27696821148393047,target object,target object,False,,0.01080067480937656,0.454491525888443,True,2,2,43.85487430149584
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickSingleYCB__crop_median_depth_query_aware__same_color_distractor_L3__seed97__q-generic.json,PickSingleYCB__crop_median_depth_query_aware__same_color_distractor_L3__seed97__q-generic.json,ok,PickSingleYCB,crop_median_depth_query_aware,generic,target object,metadata query-aware,crop_median_depth,same_color_distractor,3,97,True,success,0.03941841764723906,target object,target object,True,,,,False,2,2,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L0__seed93__q-object_label.json,PickClutterYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L0__seed93__q-object_label.json,ok,PickClutterYCB,crop_trimmed_median_depth_grounding_dino,object_label,{target_label},GroundingDINO,crop_trimmed_median_depth,same_shape_distractor,0,93,False,wrong_detection_selected,0.29838594584209377,target object,target object,False,,0.0,0.38164421916007996,True,2,2,29.068883707497267
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickClutterYCB__crop_trimmed_median_depth_query_aware__partial_target_occlusion_L3__seed103__q-generic.json,PickClutterYCB__crop_trimmed_median_depth_query_aware__partial_target_occlusion_L3__seed103__q-generic.json,ok,PickClutterYCB,crop_trimmed_median_depth_query_aware,generic,target object,metadata query-aware,crop_trimmed_median_depth,partial_target_occlusion,3,103,True,success,0.07354920653217838,target object,target object,True,,,,False,1,1,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickClutterYCB__crop_trimmed_median_depth_query_aware__same_color_distractor_L3__seed100__q-generic.json,PickClutterYCB__crop_trimmed_median_depth_query_aware__same_color_distractor_L3__seed100__q-generic.json,ok,PickClutterYCB,crop_trimmed_median_depth_query_aware,generic,target object,metadata query-aware,crop_trimmed_median_depth,same_color_distractor,3,100,False,target_error_too_large,0.10328048741184835,target object,target object,True,,,,False,2,2,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickClutterYCB__crop_trimmed_median_depth_query_aware__same_shape_distractor_L3__seed94__q-label_phrase.json,PickClutterYCB__crop_trimmed_median_depth_query_aware__same_shape_distractor_L3__seed94__q-label_phrase.json,ok,PickClutterYCB,crop_trimmed_median_depth_query_aware,label_phrase,the {target_label},metadata query-aware,crop_trimmed_median_depth,same_shape_distractor,3,94,False,target_error_too_large,0.09313830190584099,the target object,target object,True,,,,False,2,2,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__partial_target_occlusion_L3__seed102__q-object_label.json,PickClutterYCB__crop_trimmed_median_depth_grounding_dino__partial_target_occlusion_L3__seed102__q-object_label.json,ok,PickClutterYCB,crop_trimmed_median_depth_grounding_dino,object_label,{target_label},GroundingDINO,crop_trimmed_median_depth,partial_target_occlusion,3,102,False,wrong_detection_selected,0.304868337209928,target object,target object,False,,0.0,0.5355139970779419,True,1,1,50.695167422546305
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickSingleYCB__crop_median_depth_grounding_dino__same_shape_distractor_L0__seed92__q-category.json,PickSingleYCB__crop_median_depth_grounding_dino__same_shape_distractor_L0__seed92__q-category.json,ok,PickSingleYCB,crop_median_depth_grounding_dino,category,{target_category},GroundingDINO,crop_median_depth,same_shape_distractor,0,92,False,wrong_detection_selected,0.4189511435394714,object,object,False,,0.0,0.6337695121765137,True,2,2,56.87266478722445
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickSingleYCB__crop_trimmed_median_depth_query_aware__same_shape_distractor_L0__seed97__q-generic.json,PickSingleYCB__crop_trimmed_median_depth_query_aware__same_shape_distractor_L0__seed97__q-generic.json,ok,PickSingleYCB,crop_trimmed_median_depth_query_aware,generic,target object,metadata query-aware,crop_trimmed_median_depth,same_shape_distractor,0,97,True,success,0.03941841764723906,target object,target object,True,,,,False,2,2,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickClutterYCB__crop_median_depth_query_aware__same_color_distractor_L0__seed93__q-object_label.json,PickClutterYCB__crop_median_depth_query_aware__same_color_distractor_L0__seed93__q-object_label.json,ok,PickClutterYCB,crop_median_depth_query_aware,object_label,{target_label},metadata query-aware,crop_median_depth,same_color_distractor,0,93,False,target_error_too_large,0.08748613197510687,target object,target object,True,,,,False,2,2,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickClutterYCB__crop_median_depth_query_aware__same_color_distractor_L3__seed98__q-category.json,PickClutterYCB__crop_median_depth_query_aware__same_color_distractor_L3__seed98__q-category.json,ok,PickClutterYCB,crop_median_depth_query_aware,category,{target_category},metadata query-aware,crop_median_depth,same_color_distractor,3,98,False,wrong_detection_selected,0.23401894347350208,object,red target distractor,False,,,,False,2,2,21.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickSingleYCB__crop_trimmed_median_depth_query_aware__same_shape_distractor_L3__seed97__q-label_phrase.json,PickSingleYCB__crop_trimmed_median_depth_query_aware__same_shape_distractor_L3__seed97__q-label_phrase.json,ok,PickSingleYCB,crop_trimmed_median_depth_query_aware,label_phrase,the {target_label},metadata query-aware,crop_trimmed_median_depth,same_shape_distractor,3,97,True,success,0.03941841764723906,the target object,target object,True,,,,False,2,2,0.0
/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_4/PickClutterYCB__crop_median_depth_query_aware__same_shape_distractor_L0__seed90__q-object_label.json,PickClutterYCB__crop_median_depth_query_aware__same_shape_distractor_L0__seed90__q-object_label.json,ok,PickClutterYCB,crop_median_depth_query_aware,object_label,{target_label},metadata query-aware,crop_median_depth,same_shape_distractor,0,90,True,success,0.06455179514656506,target object,target object,True,,,,False,2,2,0.0
